Player Id,Name,Position,Year,Team,Games Played,Games Started
andydickerson/2512892,"Dickerson, Andy",,1987,Los Angeles Raiders,1,--
jimarneson/2508652,"Arneson, Jim",,1975,Washington Redskins,7,--
jimarneson/2508652,"Arneson, Jim",,1974,Dallas Cowboys,14,--
jimarneson/2508652,"Arneson, Jim",,1973,Dallas Cowboys,12,--
jeffwenzel/2528535,"Wenzel, Jeff",,1987,Philadelphia Eagles,3,--
rayfeinga/71295,"Feinga, Ray",,2012,Miami Dolphins,0,0
rayfeinga/71295,"Feinga, Ray",,2011,Miami Dolphins,0,0
rayfeinga/71295,"Feinga, Ray",,2010,Miami Dolphins,3,0
byronbell/2531030,"Bell, Byron",OT,2015,Tennessee Titans,16,16
byronbell/2531030,"Bell, Byron",OT,2014,Carolina Panthers,15,15
byronbell/2531030,"Bell, Byron",OT,2013,Carolina Panthers,16,14
byronbell/2531030,"Bell, Byron",OT,2012,Carolina Panthers,15,15
byronbell/2531030,"Bell, Byron",OT,2011,Carolina Panthers,16,12
charliekempinska/2518320,"Kempinska, Charlie",,1960,Los Angeles Chargers,10,--
kenpanfil/2522702,"Panfil, Ken",,1962,St. Louis Cardinals,1,--
kenpanfil/2522702,"Panfil, Ken",,1961,St. Louis Cardinals,3,--
kenpanfil/2522702,"Panfil, Ken",,1960,St. Louis Cardinals,12,--
kenpanfil/2522702,"Panfil, Ken",,1959,Chicago Cardinals,12,--
kenpanfil/2522702,"Panfil, Ken",,1958,Los Angeles Rams,12,--
kenpanfil/2522702,"Panfil, Ken",,1957,Los Angeles Rams,12,--
kenpanfil/2522702,"Panfil, Ken",,1956,Los Angeles Rams,6,--
fattyharris/2515935,"Harris, Fatty",,1921,Louisville Brecks,1,--
shawnregent/2523909,"Regent, Shawn",,1987,Los Angeles Raiders,3,--
tonycalvelli/2510945,"Calvelli, Tony",,1947,San Francisco 49ers,0,--
tonycalvelli/2510945,"Calvelli, Tony",,1940,Detroit Lions,11,--
tonycalvelli/2510945,"Calvelli, Tony",,1939,Detroit Lions,7,--
brandonkeith/1262,"Keith, Brandon",,2011,Arizona Cardinals,13,11
brandonkeith/1262,"Keith, Brandon",,2010,Arizona Cardinals,9,9
brandonkeith/1262,"Keith, Brandon",,2009,Arizona Cardinals,4,0
brandonkeith/1262,"Keith, Brandon",,2008,Arizona Cardinals,0,0
kurtpetersen/2523079,"Petersen, Kurt",,1985,Dallas Cowboys,16,--
kurtpetersen/2523079,"Petersen, Kurt",,1984,Dallas Cowboys,13,--
kurtpetersen/2523079,"Petersen, Kurt",,1983,Dallas Cowboys,14,--
kurtpetersen/2523079,"Petersen, Kurt",,1982,Dallas Cowboys,9,--
kurtpetersen/2523079,"Petersen, Kurt",,1981,Dallas Cowboys,16,--
kurtpetersen/2523079,"Petersen, Kurt",,1980,Dallas Cowboys,16,--
edmarcontell/2520129,"Marcontell, Ed",,1967,Houston Oilers,2,--
edmarcontell/2520129,"Marcontell, Ed",,1967,St. Louis Cardinals,2,--
jeffzimmerman/2529666,"Zimmerman, Jeff",,1990,Dallas Cowboys,6,--
jeffzimmerman/2529666,"Zimmerman, Jeff",,1989,Dallas Cowboys,16,--
jeffzimmerman/2529666,"Zimmerman, Jeff",,1988,Dallas Cowboys,1,--
jeffzimmerman/2529666,"Zimmerman, Jeff",,1987,Dallas Cowboys,11,--
grahamglasgow/2555182,"Glasgow, Graham",OG,2016,Detroit Lions,15,11
stanpavkov/2522892,"Pavkov, Stan",,1940,Pittsburgh Pirates,9,--
stanpavkov/2522892,"Pavkov, Stan",,1939,Pittsburgh Pirates,2,--
chuckhajek/2515597,"Hajek, Chuck",,1934,Philadelphia Eagles,11,--
davidyankey/2543657,"Yankey, David",OG,2016,Carolina Panthers,6,0
davidyankey/2543657,"Yankey, David",OG,2014,Minnesota Vikings,0,0
dutchelston/2513609,"Elston, Dutch",,1948,San Francisco 49ers,0,--
dutchelston/2513609,"Elston, Dutch",,1947,San Francisco 49ers,0,--
dutchelston/2513609,"Elston, Dutch",,1946,San Francisco 49ers,0,--
dutchelston/2513609,"Elston, Dutch",,1942,Cleveland Rams,11,--
donnelljohnson/2501419,"Johnson, Donnell",,1993,Cincinnati Bengals,7,0
timbarnes/2530479,"Barnes, Tim",C,2016,Los Angeles Rams,16,16
timbarnes/2530479,"Barnes, Tim",C,2015,St. Louis Rams,16,16
timbarnes/2530479,"Barnes, Tim",C,2014,St. Louis Rams,14,0
timbarnes/2530479,"Barnes, Tim",C,2013,St. Louis Rams,16,4
timbarnes/2530479,"Barnes, Tim",C,2012,St. Louis Rams,15,0
haroldpaul/2522879,"Paul, Harold",,1974,San Diego Chargers,1,--
conradgoode/2515044,"Goode, Conrad",,1987,Tampa Bay Buccaneers,11,--
conradgoode/2515044,"Goode, Conrad",,1985,New York Giants,16,--
conradgoode/2515044,"Goode, Conrad",,1984,New York Giants,8,--
moselantz/2519078,"Lantz, Mose",,1933,Pittsburgh Pirates,10,--
dickdaugherty/2512476,"Daugherty, Dick",,1958,Los Angeles Rams,12,--
dickdaugherty/2512476,"Daugherty, Dick",,1957,Los Angeles Rams,9,--
dickdaugherty/2512476,"Daugherty, Dick",,1956,Los Angeles Rams,12,--
dickdaugherty/2512476,"Daugherty, Dick",,1953,Los Angeles Rams,12,--
dickdaugherty/2512476,"Daugherty, Dick",,1952,Los Angeles Rams,12,--
dickdaugherty/2512476,"Daugherty, Dick",,1951,Los Angeles Rams,12,--
frankgiddens/2514846,"Giddens, Frank",,1982,Philadelphia Eagles,9,--
frankgiddens/2514846,"Giddens, Frank",,1981,Philadelphia Eagles,16,--
jumboelliott/2500533,"Elliott, Jumbo",,2002,New York Jets,16,0
jumboelliott/2500533,"Elliott, Jumbo",,2000,New York Jets,10,0
jumboelliott/2500533,"Elliott, Jumbo",,1999,New York Jets,16,15
jumboelliott/2500533,"Elliott, Jumbo",,1998,New York Jets,16,16
jumboelliott/2500533,"Elliott, Jumbo",,1997,New York Jets,13,13
jumboelliott/2500533,"Elliott, Jumbo",,1996,New York Jets,14,14
jumboelliott/2500533,"Elliott, Jumbo",,1995,New York Giants,16,16
jumboelliott/2500533,"Elliott, Jumbo",,1994,New York Giants,16,15
jumboelliott/2500533,"Elliott, Jumbo",,1993,New York Giants,11,11
jumboelliott/2500533,"Elliott, Jumbo",,1992,New York Giants,16,16
jumboelliott/2500533,"Elliott, Jumbo",,1991,New York Giants,16,16
jumboelliott/2500533,"Elliott, Jumbo",,1990,New York Giants,8,--
jumboelliott/2500533,"Elliott, Jumbo",,1989,New York Giants,13,--
jumboelliott/2500533,"Elliott, Jumbo",,1988,New York Giants,16,--
stevecisowski/2511500,"Cisowski, Steve",,1987,Dallas Cowboys,3,--
berniekapitansky/2518130,"Kapitansky, Bernie",,1942,Brooklyn Dodgers,7,--
bobnichols/2522131,"Nichols, Bob",,1967,Los Angeles Rams,14,--
bobnichols/2522131,"Nichols, Bob",,1966,Los Angeles Rams,13,--
bobnichols/2522131,"Nichols, Bob",,1965,Pittsburgh Steelers,14,--
tednesser/2522065,"Nesser, Ted",,1921,Columbus Panhandles,9,--
tednesser/2522065,"Nesser, Ted",,1920,Columbus Panhandles,5,--
steveuhrinyak/2527772,"Uhrinyak, Steve",,1939,Washington Redskins,1,--
mikekeim/2501575,"Keim, Mike",,1995,Seattle Seahawks,7,0
mikekeim/2501575,"Keim, Mike",,1994,Seattle Seahawks,16,0
mikekeim/2501575,"Keim, Mike",,1993,Seattle Seahawks,3,0
mikekeim/2501575,"Keim, Mike",,1992,Seattle Seahawks,1,0
mikekeim/2501575,"Keim, Mike",,1991,New Orleans Saints,0,0
bobbeattie/2509250,"Beattie, Bob",,1930,Newark Tornadoes,5,--
bobbeattie/2509250,"Beattie, Bob",,1929,Orange Tornadoes,11,--
bobbeattie/2509250,"Beattie, Bob",,1927,New York Yankees,1,--
allankennedy/2518335,"Kennedy, Allan",,1984,San Francisco 49ers,15,--
allankennedy/2518335,"Kennedy, Allan",,1983,San Francisco 49ers,16,--
allankennedy/2518335,"Kennedy, Allan",,1981,San Francisco 49ers,3,--
everettlittle/2519579,"Little, Everett",,1976,Tampa Bay Buccaneers,10,--
edsharkey/2525387,"Sharkey, Ed",,1956,San Francisco 49ers,7,--
edsharkey/2525387,"Sharkey, Ed",,1955,San Francisco 49ers,5,--
edsharkey/2525387,"Sharkey, Ed",,1955,Philadelphia Eagles,7,--
edsharkey/2525387,"Sharkey, Ed",,1954,Philadelphia Eagles,12,--
edsharkey/2525387,"Sharkey, Ed",,1953,Baltimore Colts,12,--
edsharkey/2525387,"Sharkey, Ed",,1952,Cleveland Browns,12,--
edsharkey/2525387,"Sharkey, Ed",,1950,New York Yanks,12,--
edsharkey/2525387,"Sharkey, Ed",,1949,New York Yankees,0,--
edsharkey/2525387,"Sharkey, Ed",,1948,New York Yankees,0,--
edsharkey/2525387,"Sharkey, Ed",,1947,New York Yankees,0,--
dickklawitter/2518590,"Klawitter, Dick",,1956,Chicago Bears,5,--
romanfortin/2500686,"Fortin, Roman",,2001,San Diego Chargers,0,0
romanfortin/2500686,"Fortin, Roman",,2000,San Diego Chargers,16,16
romanfortin/2500686,"Fortin, Roman",,1999,San Diego Chargers,16,16
romanfortin/2500686,"Fortin, Roman",,1998,San Diego Chargers,16,16
romanfortin/2500686,"Fortin, Roman",,1997,Atlanta Falcons,3,3
romanfortin/2500686,"Fortin, Roman",,1996,Atlanta Falcons,16,16
romanfortin/2500686,"Fortin, Roman",,1995,Atlanta Falcons,16,15
romanfortin/2500686,"Fortin, Roman",,1994,Atlanta Falcons,16,16
romanfortin/2500686,"Fortin, Roman",,1993,Atlanta Falcons,16,1
romanfortin/2500686,"Fortin, Roman",,1992,Atlanta Falcons,16,1
romanfortin/2500686,"Fortin, Roman",,1991,Detroit Lions,16,2
mikenichols/2522124,"Nichols, Mike",,1961,Denver Broncos,14,--
mikenichols/2522124,"Nichols, Mike",,1960,Denver Broncos,14,--
steveedwards/2504879,"Edwards, Steve",,2006,New York Giants,2,0
steveedwards/2504879,"Edwards, Steve",,2005,Chicago Bears,6,0
steveedwards/2504879,"Edwards, Steve",,2004,Chicago Bears,15,8
steveedwards/2504879,"Edwards, Steve",,2003,Chicago Bears,16,16
steveedwards/2504879,"Edwards, Steve",,2002,Chicago Bears,1,0
dannyvilla/2503469,"Villa, Danny",,1998,Carolina Panthers,7,0
dannyvilla/2503469,"Villa, Danny",,1997,New England Patriots,7,0
dannyvilla/2503469,"Villa, Danny",,1996,Kansas City Chiefs,16,0
dannyvilla/2503469,"Villa, Danny",,1995,Kansas City Chiefs,16,0
dannyvilla/2503469,"Villa, Danny",,1994,Kansas City Chiefs,14,0
dannyvilla/2503469,"Villa, Danny",,1993,Kansas City Chiefs,13,3
dannyvilla/2503469,"Villa, Danny",,1992,Phoenix Cardinals,16,12
dannyvilla/2503469,"Villa, Danny",,1991,New England Patriots,10,10
dannyvilla/2503469,"Villa, Danny",,1990,New England Patriots,16,--
dannyvilla/2503469,"Villa, Danny",,1989,New England Patriots,15,--
dannyvilla/2503469,"Villa, Danny",,1988,New England Patriots,16,--
dannyvilla/2503469,"Villa, Danny",,1987,New England Patriots,11,--
mattparadis/2550155,"Paradis, Matt",C,2016,Denver Broncos,16,16
mattparadis/2550155,"Paradis, Matt",C,2015,Denver Broncos,16,16
billdiamond/2512883,"Diamond, Bill",,1963,Kansas City Chiefs,5,--
johnflannery/2500647,"Flannery, John",,1999,St. Louis Rams,0,0
johnflannery/2500647,"Flannery, John",,1998,St. Louis Rams,16,16
johnflannery/2500647,"Flannery, John",,1997,Dallas Cowboys,16,4
johnflannery/2500647,"Flannery, John",,1996,Dallas Cowboys,1,0
johnflannery/2500647,"Flannery, John",,1994,Houston Oilers,16,16
johnflannery/2500647,"Flannery, John",,1993,Houston Oilers,0,0
johnflannery/2500647,"Flannery, John",,1992,Houston Oilers,15,2
johnflannery/2500647,"Flannery, John",,1991,Houston Oilers,16,9
a.q.shipley/71461,"Shipley, A.Q.",C,2016,Arizona Cardinals,16,16
a.q.shipley/71461,"Shipley, A.Q.",C,2015,Arizona Cardinals,12,3
a.q.shipley/71461,"Shipley, A.Q.",C,2014,Indianapolis Colts,15,5
a.q.shipley/71461,"Shipley, A.Q.",C,2013,Baltimore Ravens,16,9
a.q.shipley/71461,"Shipley, A.Q.",C,2012,Indianapolis Colts,14,5
jimwhatley/2528602,"Whatley, Jim",,1938,Brooklyn Dodgers,11,--
jimwhatley/2528602,"Whatley, Jim",,1937,Brooklyn Dodgers,11,--
jimwhatley/2528602,"Whatley, Jim",,1936,Brooklyn Dodgers,11,--
johntautolo/2527056,"Tautolo, John",,1987,Los Angeles Raiders,3,--
johntautolo/2527056,"Tautolo, John",,1983,New York Giants,6,--
johntautolo/2527056,"Tautolo, John",,1982,New York Giants,1,--
duncobee/2522336,"Obee, Dunc",,1941,Detroit Lions,3,--
alexmack/71375,"Mack, Alex",C,2016,Atlanta Falcons,16,16
alexmack/71375,"Mack, Alex",C,2015,Cleveland Browns,16,16
alexmack/71375,"Mack, Alex",C,2014,Cleveland Browns,5,5
alexmack/71375,"Mack, Alex",C,2013,Cleveland Browns,16,16
alexmack/71375,"Mack, Alex",C,2012,Cleveland Browns,16,16
alexmack/71375,"Mack, Alex",C,2011,Cleveland Browns,16,16
alexmack/71375,"Mack, Alex",C,2010,Cleveland Browns,16,16
alexmack/71375,"Mack, Alex",C,2009,Cleveland Browns,16,16
timvogler/2527998,"Vogler, Tim",,1988,Buffalo Bills,10,--
timvogler/2527998,"Vogler, Tim",,1987,Buffalo Bills,12,--
timvogler/2527998,"Vogler, Tim",,1986,Buffalo Bills,9,--
timvogler/2527998,"Vogler, Tim",,1985,Buffalo Bills,14,--
timvogler/2527998,"Vogler, Tim",,1984,Buffalo Bills,16,--
timvogler/2527998,"Vogler, Tim",,1983,Buffalo Bills,16,--
timvogler/2527998,"Vogler, Tim",,1982,Buffalo Bills,6,--
timvogler/2527998,"Vogler, Tim",,1981,Buffalo Bills,14,--
timvogler/2527998,"Vogler, Tim",,1980,Buffalo Bills,10,--
timvogler/2527998,"Vogler, Tim",,1979,Buffalo Bills,10,--
frankjackunas/2517335,"Jackunas, Frank",,1962,Buffalo Bills,3,--
wallypesuit/2523065,"Pesuit, Wally",,1980,Detroit Lions,1,--
wallypesuit/2523065,"Pesuit, Wally",,1979,Detroit Lions,16,--
wallypesuit/2523065,"Pesuit, Wally",,1978,Miami Dolphins,16,--
wallypesuit/2523065,"Pesuit, Wally",,1977,Miami Dolphins,14,--
wallypesuit/2523065,"Pesuit, Wally",,1976,Miami Dolphins,0,--
wallypesuit/2523065,"Pesuit, Wally",,1976,Atlanta Falcons,1,--
jimbattle/2509168,"Battle, Jim",,1963,Minnesota Vikings,14,--
jonathanogden/2502345,"Ogden, Jonathan",,2007,Baltimore Ravens,11,10
jonathanogden/2502345,"Ogden, Jonathan",,2006,Baltimore Ravens,14,14
jonathanogden/2502345,"Ogden, Jonathan",,2005,Baltimore Ravens,16,16
jonathanogden/2502345,"Ogden, Jonathan",,2004,Baltimore Ravens,12,12
jonathanogden/2502345,"Ogden, Jonathan",,2003,Baltimore Ravens,16,16
jonathanogden/2502345,"Ogden, Jonathan",,2002,Baltimore Ravens,16,16
jonathanogden/2502345,"Ogden, Jonathan",,2001,Baltimore Ravens,16,16
jonathanogden/2502345,"Ogden, Jonathan",,2000,Baltimore Ravens,15,15
jonathanogden/2502345,"Ogden, Jonathan",,1999,Baltimore Ravens,16,16
jonathanogden/2502345,"Ogden, Jonathan",,1998,Baltimore Ravens,13,13
jonathanogden/2502345,"Ogden, Jonathan",,1997,Baltimore Ravens,16,16
jonathanogden/2502345,"Ogden, Jonathan",,1996,Baltimore Ravens,16,16
anthonycastonzo/2495137,"Castonzo, Anthony",T,2016,Indianapolis Colts,16,16
anthonycastonzo/2495137,"Castonzo, Anthony",T,2015,Indianapolis Colts,13,13
anthonycastonzo/2495137,"Castonzo, Anthony",T,2014,Indianapolis Colts,16,16
anthonycastonzo/2495137,"Castonzo, Anthony",T,2013,Indianapolis Colts,16,16
anthonycastonzo/2495137,"Castonzo, Anthony",T,2012,Indianapolis Colts,16,16
anthonycastonzo/2495137,"Castonzo, Anthony",T,2011,Indianapolis Colts,12,12
joshallen/2550472,"Allen, Josh",C,2016,Tampa Bay Buccaneers,0,0
joshallen/2550472,"Allen, Josh",C,2016,San Francisco 49ers,0,0
joshallen/2550472,"Allen, Josh",C,2014,Tampa Bay Buccaneers,3,0
gerryfeehery/2513903,"Feehery, Gerry",,1989,New England Patriots,0,--
gerryfeehery/2513903,"Feehery, Gerry",,1988,Kansas City Chiefs,6,--
gerryfeehery/2513903,"Feehery, Gerry",,1987,Philadelphia Eagles,12,--
gerryfeehery/2513903,"Feehery, Gerry",,1986,Philadelphia Eagles,6,--
gerryfeehery/2513903,"Feehery, Gerry",,1985,Philadelphia Eagles,15,--
gerryfeehery/2513903,"Feehery, Gerry",,1984,Philadelphia Eagles,6,--
gerryfeehery/2513903,"Feehery, Gerry",,1983,Philadelphia Eagles,2,--
ja'wuanjames/2543755,"James, Ja'Wuan",T,2016,Miami Dolphins,16,16
ja'wuanjames/2543755,"James, Ja'Wuan",T,2015,Miami Dolphins,7,7
ja'wuanjames/2543755,"James, Ja'Wuan",T,2014,Miami Dolphins,16,16
johnscafide/2524975,"Scafide, John",,1933,Boston Redskins,2,--
tednemzek/2522049,"Nemzek, Ted",,1930,Minneapolis Red Jackets,4,--
carltonhaselrig/2501075,"Haselrig, Carlton",,1995,New York Jets,11,11
carltonhaselrig/2501075,"Haselrig, Carlton",,1993,Pittsburgh Steelers,9,4
carltonhaselrig/2501075,"Haselrig, Carlton",,1992,Pittsburgh Steelers,16,16
carltonhaselrig/2501075,"Haselrig, Carlton",,1991,Pittsburgh Steelers,16,16
carltonhaselrig/2501075,"Haselrig, Carlton",,1990,Pittsburgh Steelers,16,--
ralphneely/2521989,"Neely, Ralph",,1977,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1976,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1975,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1974,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1973,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1972,Dallas Cowboys,13,--
ralphneely/2521989,"Neely, Ralph",,1971,Dallas Cowboys,7,--
ralphneely/2521989,"Neely, Ralph",,1970,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1969,Dallas Cowboys,12,--
ralphneely/2521989,"Neely, Ralph",,1968,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1967,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1966,Dallas Cowboys,14,--
ralphneely/2521989,"Neely, Ralph",,1965,Dallas Cowboys,14,--
joelamas/2518999,"Lamas, Joe",,1942,Pittsburgh Steelers,8,--
aminisilatolu/2532947,"Silatolu, Amini",G,2015,Carolina Panthers,9,3
aminisilatolu/2532947,"Silatolu, Amini",G,2014,Carolina Panthers,7,7
aminisilatolu/2532947,"Silatolu, Amini",G,2013,Carolina Panthers,3,3
aminisilatolu/2532947,"Silatolu, Amini",G,2012,Carolina Panthers,15,15
gregengel/2500553,"Engel, Greg",,1999,Detroit Lions,1,0
gregengel/2500553,"Engel, Greg",,1997,San Diego Chargers,9,0
gregengel/2500553,"Engel, Greg",,1996,San Diego Chargers,12,9
gregengel/2500553,"Engel, Greg",,1995,San Diego Chargers,10,0
gregengel/2500553,"Engel, Greg",,1994,San Diego Chargers,0,0
ryanlilja/2505749,"Lilja, Ryan",,2012,Kansas City Chiefs,15,15
ryanlilja/2505749,"Lilja, Ryan",,2011,Kansas City Chiefs,15,15
ryanlilja/2505749,"Lilja, Ryan",,2010,Kansas City Chiefs,15,15
ryanlilja/2505749,"Lilja, Ryan",,2009,Indianapolis Colts,16,16
ryanlilja/2505749,"Lilja, Ryan",,2007,Indianapolis Colts,16,16
ryanlilja/2505749,"Lilja, Ryan",,2006,Indianapolis Colts,11,5
ryanlilja/2505749,"Lilja, Ryan",,2005,Indianapolis Colts,16,16
ryanlilja/2505749,"Lilja, Ryan",,2004,Indianapolis Colts,7,6
cono'brien/2522347,"O'Brien, Con",,1921,New York Giants,1,--
normandavis/2512604,"Davis, Norman",,1970,Philadelphia Eagles,14,--
normandavis/2512604,"Davis, Norman",,1969,New Orleans Saints,12,--
normandavis/2512604,"Davis, Norman",,1967,Baltimore Colts,14,--
mattslauson/81871,"Slauson, Matt",C,2016,San Diego Chargers,16,16
mattslauson/81871,"Slauson, Matt",C,2015,Chicago Bears,16,16
mattslauson/81871,"Slauson, Matt",C,2014,Chicago Bears,5,5
mattslauson/81871,"Slauson, Matt",C,2013,Chicago Bears,16,16
mattslauson/81871,"Slauson, Matt",C,2012,New York Jets,16,16
mattslauson/81871,"Slauson, Matt",C,2011,New York Jets,16,16
mattslauson/81871,"Slauson, Matt",C,2010,New York Jets,16,16
mattslauson/81871,"Slauson, Matt",C,2009,New York Jets,3,0
vanedmondson/2513464,"Edmondson, Van",,1926,Buffalo Rangers,5,--
rayparson/2522803,"Parson, Ray",,1971,Detroit Lions,14,--
mikehaggerty/2515576,"Haggerty, Mike",,1973,Detroit Lions,4,--
mikehaggerty/2515576,"Haggerty, Mike",,1971,New England Patriots,13,--
mikehaggerty/2515576,"Haggerty, Mike",,1970,Pittsburgh Steelers,14,--
mikehaggerty/2515576,"Haggerty, Mike",,1969,Pittsburgh Steelers,14,--
mikehaggerty/2515576,"Haggerty, Mike",,1968,Pittsburgh Steelers,1,--
mikehaggerty/2515576,"Haggerty, Mike",,1967,Pittsburgh Steelers,14,--
donpierce/2523221,"Pierce, Don",,1943,Chicago Cardinals,1,--
donpierce/2523221,"Pierce, Don",,1942,Brooklyn Dodgers,2,--
rogerdavis/2512624,"Davis, Roger",,1966,New York Giants,10,--
rogerdavis/2512624,"Davis, Roger",,1965,New York Giants,3,--
rogerdavis/2512624,"Davis, Roger",,1964,Los Angeles Rams,11,--
rogerdavis/2512624,"Davis, Roger",,1963,Chicago Bears,13,--
rogerdavis/2512624,"Davis, Roger",,1962,Chicago Bears,9,--
rogerdavis/2512624,"Davis, Roger",,1961,Chicago Bears,14,--
rogerdavis/2512624,"Davis, Roger",,1960,Chicago Bears,12,--
victorcarroll/2511162,"Carroll, Victor",,1947,New York Giants,11,--
victorcarroll/2511162,"Carroll, Victor",,1946,New York Giants,6,--
victorcarroll/2511162,"Carroll, Victor",,1945,New York Giants,2,--
victorcarroll/2511162,"Carroll, Victor",,1944,New York Giants,10,--
victorcarroll/2511162,"Carroll, Victor",,1943,New York Giants,10,--
victorcarroll/2511162,"Carroll, Victor",,1942,Washington Redskins,6,--
victorcarroll/2511162,"Carroll, Victor",,1941,Washington Redskins,10,--
victorcarroll/2511162,"Carroll, Victor",,1940,Washington Redskins,11,--
victorcarroll/2511162,"Carroll, Victor",,1939,Washington Redskins,11,--
victorcarroll/2511162,"Carroll, Victor",,1938,Washington Redskins,10,--
victorcarroll/2511162,"Carroll, Victor",,1937,Washington Redskins,10,--
victorcarroll/2511162,"Carroll, Victor",,1936,Boston Redskins,5,--
jackconklin/2555279,"Conklin, Jack",OT,2016,Tennessee Titans,16,16
emmettbarrett/2509070,"Barrett, Emmett",,1942,New York Giants,10,--
billfifer/2514010,"Fifer, Bill",,1979,Seattle Seahawks,0,--
billfifer/2514010,"Fifer, Bill",,1978,New Orleans Saints,4,--
billfifer/2514010,"Fifer, Bill",,1978,Detroit Lions,8,--
johnwager/2528045,"Wager, John",,1933,Portsmouth Spartans,10,--
johnwager/2528045,"Wager, John",,1932,Portsmouth Spartans,9,--
johnwager/2528045,"Wager, John",,1931,Portsmouth Spartans,11,--
tunchilkin/2501294,"Ilkin, Tunch",,1993,Green Bay Packers,1,0
tunchilkin/2501294,"Ilkin, Tunch",,1992,Pittsburgh Steelers,12,12
tunchilkin/2501294,"Ilkin, Tunch",,1991,Pittsburgh Steelers,16,16
tunchilkin/2501294,"Ilkin, Tunch",,1990,Pittsburgh Steelers,13,--
tunchilkin/2501294,"Ilkin, Tunch",,1989,Pittsburgh Steelers,16,--
